,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,XVAR,YVAR,ZVAR,XMFCC0,XMFCC1,XMFCC2,XMFCC3,XMFCC4,XMFCC5,XMFCC6,XMFCC7,XMFCC8,XMFCC9,XMFCC10,XMFCC11,XMFCC12,YMFCC0,YMFCC1,YMFCC2,YMFCC3,YMFCC4,YMFCC5,YMFCC6,YMFCC7,YMFCC8,YMFCC9,YMFCC10,YMFCC11,YMFCC12,ZMFCC0,ZMFCC1,ZMFCC2,ZMFCC3,ZMFCC4,ZMFCC5,ZMFCC6,ZMFCC7,ZMFCC8,ZMFCC9,ZMFCC10,ZMFCC11,ZMFCC12,XYCOS,XZCOS,YZCOS,XYCOR,XZCOR,YZCOR,RESULTANT
1761,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.955,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4926827255547578,-0.20898206503248384,-0.7173141168202254,0.3261849162011173,0.24083366198464945,0.28445375722543353,0.003188049943306523,0.002389778148544018,0.002924258924286611,0.00512603,0.00344428,0.00338948,0.0715963,0.058688,0.0582192,0.27196,0.384404,0.383787,0.382758,0.38132,0.379473,0.37722,0.374563,0.371505,0.368049,0.364199,0.359959,0.355333,0.152715,0.215856,0.215509,0.214932,0.214124,0.213087,0.211822,0.21033,0.208612,0.206672,0.20451,0.202129,0.199532,0.303207,0.42857,0.427882,0.426735,0.425131,0.423073,0.420561,0.417598,0.414189,0.410336,0.406044,0.401316,0.396159,-0.999796,-0.999858,0.999781,-0.208794,0.615267,-0.162893,0.4298239057121997
1762,0.035,0.13,0.595,0.185,0.035,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.045,0.43,0.485,0.015,0.01,0.005,0.005,0.0,0.0,0.10607778575495753,-0.727935291544481,0.24692930518248948,0.39726871508379885,0.3347536126363903,0.3598734104046243,0.1072885930071414,0.05372898146458458,0.09858245044113847,0.172655,0.0966318,0.118964,0.415518,0.310857,0.344911,0.354903,0.50164,0.500834,0.499492,0.497615,0.495205,0.492265,0.488798,0.484807,0.480297,0.475273,0.46974,0.463703,0.371236,0.524725,0.523882,0.522478,0.520515,0.517994,0.514919,0.511292,0.507117,0.5024,0.497144,0.491357,0.485043,0.324089,0.458085,0.45735,0.456124,0.45441,0.452209,0.449524,0.446358,0.442714,0.438595,0.434007,0.428955,0.423442,-0.382842,0.33131,-0.827535,0.58406,-0.119933,-0.0106373,0.42753450613635574
1763,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4235288292525932,0.31034946454320106,0.6354600506407109,0.2709497206703911,0.21573026322442335,0.22214682080924852,0.0034973974046985964,0.0030064587189447068,0.005171942485879878,0.00442605,0.00415882,0.00484714,0.0665286,0.0644889,0.0696214,0.25028,0.35376,0.353192,0.352245,0.350921,0.349222,0.347148,0.344703,0.341889,0.338708,0.335165,0.331263,0.327007,0.208026,0.294035,0.293563,0.292776,0.291676,0.290264,0.28854,0.286508,0.284169,0.281525,0.27858,0.275337,0.271799,0.286362,0.404761,0.404111,0.403028,0.401513,0.399569,0.397196,0.394398,0.391178,0.387539,0.383486,0.379021,0.374151,0.999835,0.999796,0.999733,0.14532,-0.600456,-0.594688,0.3997131731738692
1764,0.04,0.135,0.12,0.11,0.165,0.19,0.06,0.065,0.03,0.085,0.615,0.145,0.13,0.045,0.03,0.02,0.01,0.0,0.005,0.0,0.33,0.175,0.11,0.095,0.07,0.07,0.045,0.05,0.02,0.035,0.5514726148920193,-0.36654569609383864,0.11547526210900268,0.3333335195530726,0.18836726026150533,0.26213179190751446,0.3311011796221761,0.32137699105816103,0.5772933663110488,0.443869,0.430025,0.546341,0.666235,0.655763,0.739149,0.499943,0.706647,0.705512,0.703621,0.700977,0.697582,0.69344,0.688556,0.682934,0.676581,0.669504,0.66171,0.653207,0.5189,0.733442,0.732264,0.730301,0.727557,0.724033,0.719734,0.714665,0.70883,0.702236,0.69489,0.6868,0.677975,0.530391,0.749684,0.74848,0.746474,0.743669,0.740067,0.735673,0.730491,0.724527,0.717787,0.710279,0.70201,0.692989,-0.485014,0.500213,0.160743,-0.0908915,0.574097,0.318257,0.5448145186524355
1765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701231236435356,-0.0248094713477958,-0.5132349401650155,0.26675977653631283,0.25280870470932054,0.24754971098265893,0.0009588624171976846,0.0015402447926171172,0.0014054136365314336,0.00148814,0.00256418,0.00148064,0.0385764,0.0506377,0.038479,0.322089,0.455258,0.454527,0.453309,0.451605,0.449418,0.44675,0.443603,0.439981,0.435888,0.431329,0.426307,0.420829,-0.135734,-0.191854,-0.191545,-0.191032,-0.190314,-0.189393,-0.188268,-0.186942,-0.185416,-0.183691,-0.181769,-0.179653,-0.177345,0.254925,0.360326,0.359747,0.358783,0.357434,0.355703,0.353591,0.351101,0.348234,0.344995,0.341386,0.337412,0.333076,-0.993173,-0.999986,0.993189,-0.387576,0.315079,0.289096,0.4361506101588846
1766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.16,0.355,0.335,0.055,0.005,0.0,0.0,0.0,0.0,-0.4887579531106875,-0.5749923043273982,0.12774745111630995,0.20593687150837986,0.15168522282559233,0.19653179190751446,0.08014402132470444,0.06887757762194009,0.1864797519288272,0.0954666,0.0892364,0.180228,0.308977,0.298725,0.424532,0.284899,0.402692,0.402045,0.400968,0.399461,0.397526,0.395166,0.392383,0.389179,0.385559,0.381526,0.377084,0.372238,0.324081,0.458074,0.457338,0.456112,0.454398,0.452198,0.449513,0.446347,0.442703,0.438584,0.433996,0.428944,0.423432,0.296588,0.419214,0.41854,0.417419,0.41585,0.413836,0.411379,0.408481,0.405146,0.401378,0.397179,0.392555,0.387511,0.928708,-0.458926,-0.428512,-0.802645,-0.0441635,0.168267,0.4277152939540382
1767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6870571633698908,-0.0990254848273739,0.4591562448853845,0.22821843575418996,0.2292914277624407,0.21761329479768787,0.001542937849361121,0.002998892046195156,0.0030636882129277568,0.00248687,0.00527958,0.00320473,0.0498685,0.0726607,0.0566103,0.319719,0.45191,0.451184,0.449974,0.448283,0.446112,0.443464,0.44034,0.436745,0.432682,0.428156,0.423171,0.417734,0.042927,0.0606754,0.060578,0.0604156,0.0601886,0.0598971,0.0595415,0.0591221,0.0586394,0.0580939,0.0574862,0.0568169,0.0560868,0.237375,0.33552,0.334981,0.334083,0.332827,0.331215,0.329249,0.32693,0.324261,0.321244,0.317884,0.314183,0.310146,0.998091,-0.999929,-0.998205,-0.156086,0.427036,-0.190937,0.4203703542745889
1768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28014755031812444,-0.4913184712343859,-0.7053615611972773,0.22232346368715086,0.2097776294633377,0.18193872832369942,0.0020170478280762015,0.0019093628613884616,0.002243779763003433,0.00299685,0.0026977,0.002232,0.0547435,0.0519394,0.0472441,0.190646,0.269469,0.269036,0.268315,0.267307,0.266013,0.264433,0.262571,0.260427,0.258004,0.255305,0.252333,0.249091,0.273728,0.386903,0.386282,0.385247,0.383799,0.38194,0.379672,0.376998,0.37392,0.370442,0.366567,0.362299,0.357644,0.300884,0.425286,0.424603,0.423465,0.421874,0.41983,0.417338,0.414398,0.411015,0.407191,0.402932,0.398241,0.393124,-0.999865,-0.999922,0.999964,0.470639,-0.161819,-0.251834,0.43889284845113513
1769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.739785771462052,-0.15062699479934546,-0.18287458240668533,0.3463687150837989,0.3680894740567707,0.33322023121387284,0.009033890100854713,0.012270066998618316,0.028122300564804904,0.0140061,0.0181181,0.0293154,0.118347,0.134603,0.171217,0.335113,0.473667,0.472906,0.471639,0.469867,0.467591,0.464815,0.461541,0.457773,0.453514,0.44877,0.443545,0.437846,0.112209,0.158603,0.158348,0.157924,0.15733,0.156568,0.155639,0.154543,0.153281,0.151855,0.150266,0.148517,0.146609,0.119483,0.168884,0.168613,0.168161,0.167529,0.166718,0.165728,0.164561,0.163217,0.161699,0.160007,0.158144,0.156112,0.98988,0.975849,0.973635,-0.171359,-0.193697,0.198579,0.4069112227514515
1770,0.005,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.645,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.925,0.07,0.0,0.0,0.0,-0.12351562564470742,-0.17490643682257828,0.9087668120420914,0.18063296089385475,0.15168522282559233,0.17165895953757224,0.012048789544529247,0.03643271461716937,0.026058178596478278,0.0205932,0.0599511,0.0318364,0.143503,0.244849,0.178428,0.158368,0.223846,0.223486,0.222887,0.22205,0.220974,0.219662,0.218115,0.216334,0.214322,0.21208,0.209611,0.206917,0.275693,0.38968,0.389054,0.388011,0.386553,0.384681,0.382397,0.379704,0.376604,0.3731,0.369197,0.364899,0.36021,0.350214,0.495013,0.494217,0.492893,0.491041,0.488663,0.485761,0.48234,0.478402,0.473951,0.468993,0.463533,0.457577,0.923359,-0.975009,-0.923637,0.138716,0.600827,0.351207,0.4277318082258457
1771,0.0,0.005,0.115,0.645,0.23,0.005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.6,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335372465526205,-0.6874479529510878,-0.16013343731045834,0.20734860335195532,0.18668962169705428,0.22998381502890172,0.07504624994198036,0.05849174900284158,0.11257244638044962,0.103296,0.0945503,0.105469,0.321397,0.30749,0.32476,0.333447,0.471313,0.470556,0.469295,0.467531,0.465267,0.462505,0.459247,0.455497,0.45126,0.44654,0.441341,0.43567,0.381915,0.539821,0.538953,0.537509,0.535489,0.532896,0.529732,0.526001,0.521706,0.516853,0.511446,0.505492,0.498996,0.294956,0.416908,0.416238,0.415123,0.413563,0.41156,0.409116,0.406235,0.402918,0.39917,0.394994,0.390396,0.385379,-0.915227,-0.671325,0.717614,0.27266,0.129662,-0.171371,0.42604300664047556
1772,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6696473811468984,0.2043460298430083,0.36588683822892293,0.2001016759776536,0.19035029174124526,0.21158265895953757,0.0018558460589744783,0.0014196146927709272,0.0033671231865332794,0.00261898,0.0019932,0.00341131,0.051176,0.0446453,0.0584064,0.315167,0.445474,0.444759,0.443567,0.4419,0.43976,0.437149,0.434069,0.430526,0.426521,0.422059,0.417145,0.411785,0.148119,0.20936,0.209023,0.208463,0.20768,0.206674,0.205447,0.204,0.202334,0.200452,0.198355,0.196046,0.193527,0.209351,0.295908,0.295433,0.294641,0.293534,0.292112,0.290378,0.288333,0.285978,0.283318,0.280354,0.277091,0.27353,0.999915,0.999877,0.999877,-0.237269,-0.548449,0.143528,0.40456011194937935
1773,0.12,0.305,0.27,0.215,0.075,0.015,0.0,0.0,0.0,0.0,0.0,0.045,0.185,0.105,0.05,0.11,0.195,0.18,0.09,0.04,0.455,0.355,0.155,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.057813152443905294,0.7039644864961199,-0.2784815488740625,0.1797022346368715,0.24396040004449435,0.19572023121387283,0.16463056408352178,0.3253252170285983,0.26103307615637344,0.241038,0.401925,0.277396,0.490956,0.633976,0.526684,0.451467,0.638129,0.637104,0.635397,0.633009,0.629943,0.626203,0.621792,0.616716,0.610979,0.604588,0.597549,0.589871,0.499737,0.706357,0.705222,0.703332,0.700689,0.697296,0.693156,0.688273,0.682654,0.676304,0.669229,0.661438,0.652938,0.467448,0.660717,0.659656,0.657888,0.655416,0.652241,0.648369,0.643802,0.638546,0.632606,0.625988,0.6187,0.61075,0.320373,-0.0799271,-0.653651,0.283299,0.0501575,-0.356349,0.44956193721100024
1774,0.05,0.055,0.085,0.09,0.145,0.22,0.13,0.075,0.07,0.08,0.38,0.415,0.16,0.025,0.005,0.005,0.0,0.0,0.01,0.0,0.42,0.32,0.145,0.02,0.02,0.04,0.015,0.005,0.005,0.01,0.7062807912262026,-0.18856990100934823,-0.24809134582984335,0.37372402234636876,0.2668537451081516,0.3468208092485549,0.35249882303015034,0.17635952449229644,0.4067102883089077,0.530752,0.298821,0.489407,0.728528,0.546646,0.699576,0.53938,0.76239,0.761165,0.759125,0.756272,0.75261,0.748141,0.742872,0.736807,0.729952,0.722317,0.713907,0.704734,0.472277,0.667544,0.666471,0.664685,0.662187,0.65898,0.655068,0.650454,0.645143,0.639142,0.632456,0.625093,0.61706,0.543612,0.768372,0.767138,0.765082,0.762207,0.758515,0.754012,0.748701,0.742588,0.73568,0.727984,0.719509,0.710264,-0.480968,-0.416239,0.247853,-0.204706,-0.249083,0.0968586,0.5335891596843166
1775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30701029056189605,-0.3641729987200881,-0.7939953210293734,0.20173798882681565,0.17650648707136285,0.2049393063583815,0.012506647393094669,0.006345088505956881,0.010519399018051608,0.0184045,0.00985801,0.0108745,0.135663,0.0992875,0.104281,0.206686,0.292142,0.291672,0.290891,0.289797,0.288394,0.286682,0.284662,0.282338,0.279712,0.276786,0.273564,0.270048,0.235078,0.332273,0.331739,0.33085,0.329607,0.32801,0.326063,0.323766,0.321123,0.318136,0.314808,0.311143,0.307145,0.320241,0.452647,0.45192,0.450708,0.449015,0.44684,0.444187,0.441058,0.437457,0.433388,0.428854,0.423862,0.418415,-0.997246,-0.996575,0.999249,-0.0754678,0.624918,-0.167323,0.43926659249730554
1776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.09908977628136888,-0.5761555659964681,0.5915701508631064,0.28088156424581007,0.25680055415668074,0.3213190751445087,0.008577756264463469,0.0034135209468442868,0.007591753110118499,0.0107567,0.00567302,0.00768125,0.103714,0.0753194,0.0876427,0.0673148,0.0951465,0.0949937,0.0947391,0.0943831,0.093926,0.0933683,0.0927107,0.0919537,0.0910983,0.0901454,0.0890959,0.087951,0.29874,0.422256,0.421578,0.420448,0.418868,0.41684,0.414365,0.411446,0.408087,0.404291,0.400062,0.395404,0.390323,0.271723,0.384069,0.383452,0.382424,0.380987,0.379142,0.376891,0.374236,0.371181,0.367728,0.363881,0.359645,0.355023,0.992523,-0.991017,-0.999717,0.363819,0.404287,0.316349,0.411870719326913
1777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7359154639005108,0.03792962104887967,-0.3257641837314309,0.24208547486033521,0.20224696376745646,0.21469884393063582,0.0005445000696235687,0.0004425219635548372,0.0014300823212374028,0.000736405,0.000592979,0.00143201,0.0271368,0.0243512,0.037842,0.329067,0.465122,0.464375,0.46313,0.46139,0.459156,0.456429,0.453214,0.449514,0.445333,0.440674,0.435544,0.429947,-0.0949585,-0.13422,-0.134004,-0.133645,-0.133143,-0.132498,-0.131711,-0.130783,-0.129716,-0.128509,-0.127165,-0.125684,-0.124069,0.190489,0.269248,0.268815,0.268095,0.267087,0.265794,0.264216,0.262355,0.260213,0.257792,0.255095,0.252126,0.248886,-0.999839,0.99998,-0.999801,0.0110017,-0.190489,0.188975,0.41501321141744607
1778,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.105,0.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,0.045,0.0,0.0,0.0,0.0,0.0,0.7284067371409237,0.03028344377298576,0.40761632440863005,0.16851340782122906,0.1793510906167521,0.193342774566474,0.008530810086797382,0.01063766000156417,0.015442707371996014,0.0179272,0.0196101,0.0236516,0.133892,0.140036,0.153791,0.33115,0.468066,0.467314,0.466062,0.46431,0.462062,0.459318,0.456083,0.452359,0.448151,0.443463,0.438301,0.432668,0.0400635,0.056628,0.056537,0.0563855,0.0561736,0.0559015,0.0555696,0.0551782,0.0547277,0.0542186,0.0536514,0.0530268,0.0523454,0.243068,0.343567,0.343015,0.342096,0.34081,0.339159,0.337146,0.334771,0.332038,0.328949,0.325508,0.321718,0.317584,0.796896,0.994631,0.829085,-0.345255,-0.819053,0.606235,0.426274206445781
1779,0.185,0.09,0.105,0.095,0.11,0.3,0.05,0.015,0.025,0.025,0.785,0.065,0.05,0.03,0.04,0.015,0.01,0.0,0.0,0.005,0.26,0.155,0.26,0.19,0.04,0.045,0.04,0.0,0.0,0.01,0.3172406109969549,-0.47689678077864006,0.032194494988880225,0.38108547486033517,0.2287317092902143,0.22427745664739882,0.3988866859844441,0.31949803175265257,0.3979493521355532,0.537576,0.452325,0.415857,0.733196,0.672551,0.64487,0.528555,0.74709,0.745889,0.743891,0.741095,0.737506,0.733127,0.727963,0.72202,0.715303,0.707821,0.69958,0.690591,0.526686,0.744448,0.743252,0.74126,0.738475,0.734898,0.730535,0.725389,0.719467,0.712774,0.705318,0.697107,0.688149,0.515122,0.728102,0.726933,0.724984,0.72226,0.718762,0.714495,0.709462,0.70367,0.697124,0.689831,0.6818,0.673039,-0.619989,0.37666,-0.0340253,-0.478815,0.394007,0.00601296,0.5455315857177624
1780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6578549088538443,-0.45546149733486707,0.08615332774937662,0.18653519553072626,0.18071120144808825,0.22531560693641617,0.01063185046183634,0.009453257384186241,0.07397098453246706,0.0138977,0.0131861,0.058945,0.117889,0.114831,0.242786,0.314493,0.444522,0.443808,0.442619,0.440955,0.43882,0.436214,0.433142,0.429605,0.425609,0.421157,0.416254,0.410905,0.266181,0.376235,0.375631,0.374624,0.373217,0.371409,0.369204,0.366603,0.36361,0.360228,0.35646,0.35231,0.347782,0.0783278,0.110713,0.110535,0.110239,0.109825,0.109293,0.108644,0.107879,0.106998,0.106002,0.104894,0.103672,0.10234,0.998923,-0.722695,-0.723284,-0.27365,0.523232,0.355012,0.4273928310676911
1781,0.565,0.265,0.13,0.035,0.005,0.0,0.0,0.0,0.0,0.0,0.925,0.065,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.19,0.2,0.07,0.065,0.025,0.005,0.005,0.0,0.0,-0.23073717393277712,-0.7586645172788102,-0.17956753217995744,0.3165737430167598,0.3632957153980726,0.3636023121387283,0.14495560668651492,0.2504972757371151,0.3783242275462365,0.208645,0.334311,0.37447,0.456777,0.578196,0.61194,0.408124,0.576865,0.575938,0.574395,0.572236,0.569465,0.566084,0.562096,0.557507,0.552321,0.546543,0.54018,0.533239,0.478144,0.675836,0.674751,0.672942,0.670413,0.667167,0.663205,0.658534,0.653157,0.647081,0.640313,0.632858,0.624726,0.491837,0.69519,0.694073,0.692213,0.689612,0.686272,0.682197,0.677392,0.671861,0.665611,0.658649,0.650981,0.642616,0.631624,0.115156,0.368904,0.0537979,-0.165539,0.170223,0.5026075166011891
1782,0.0,0.95,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.152791325229619,-0.648672293958492,-0.4038471536262022,0.29950335195530725,0.27881210245831184,0.24534335260115608,0.02909184343317132,0.006318432440887406,0.024008730481007053,0.0713453,0.0114208,0.0390348,0.267105,0.106868,0.197572,0.203161,0.287159,0.286698,0.28593,0.284855,0.283476,0.281793,0.279808,0.277523,0.274942,0.272065,0.268898,0.265443,0.320337,0.452783,0.452055,0.450844,0.44915,0.446974,0.444321,0.441191,0.437589,0.433518,0.428983,0.423989,0.418541,0.210846,0.298022,0.297544,0.296746,0.295631,0.294199,0.292452,0.290393,0.288022,0.285342,0.282357,0.27907,0.275484,0.87078,0.930771,0.989322,-0.738258,0.964132,-0.732539,0.40414725515419114
1783,0.075,0.275,0.455,0.12,0.035,0.025,0.01,0.005,0.0,0.0,0.92,0.065,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.34,0.25,0.075,0.01,0.015,0.03,0.01,0.005,0.005,0.07199011379859546,-0.7849594154529105,0.0010558395671470793,0.2136050279329609,0.206460273640142,0.23482658959537572,0.13030747094044864,0.23170572746943352,0.2635793126361254,0.213779,0.309642,0.294315,0.462363,0.556455,0.542508,0.416953,0.589344,0.588397,0.586821,0.584615,0.581784,0.57833,0.574256,0.569568,0.564269,0.558367,0.551866,0.544775,0.487159,0.688578,0.687472,0.685629,0.683053,0.679745,0.675709,0.67095,0.665472,0.659281,0.652385,0.644789,0.636504,0.45179,0.638586,0.63756,0.635851,0.633462,0.630394,0.626651,0.622237,0.617157,0.611416,0.60502,0.597977,0.590293,-0.291539,0.413906,-0.117391,-0.0983161,0.430033,-0.27923,0.4749504571845774
1784,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1307082910405268,-0.6932828929248416,0.3432621860227787,0.277859217877095,0.3002103368423182,0.28605317919075146,0.012588537971368136,0.005915117703798326,0.006679316327660675,0.0169736,0.00940885,0.00637416,0.130283,0.0969992,0.0798384,0.107842,0.152431,0.152186,0.151778,0.151207,0.150475,0.149582,0.148528,0.147316,0.145945,0.144418,0.142737,0.140903,0.323006,0.456555,0.455822,0.4546,0.452892,0.450698,0.448022,0.444867,0.441235,0.43713,0.432557,0.427522,0.422028,0.204849,0.289546,0.28908,0.288306,0.287222,0.285831,0.284134,0.282133,0.279829,0.277226,0.274326,0.271133,0.267648,-0.98733,0.988948,-0.999466,0.541154,0.146145,0.238937,0.40892292180926887
1785,0.0,0.0,0.0,0.11,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4378027546026952,0.6529251656594787,-0.1384465047319219,0.3114949720670391,0.23637613890321474,0.27209942196531794,0.015883920934149368,0.008774212049323497,0.015407730074938166,0.0198872,0.0110956,0.0138781,0.141022,0.105336,0.117805,0.261221,0.369225,0.368632,0.367644,0.366262,0.364489,0.362324,0.359772,0.356835,0.353516,0.349818,0.345745,0.341302,0.313569,0.443216,0.442504,0.441318,0.439659,0.43753,0.434932,0.431869,0.428343,0.424358,0.419919,0.415031,0.409697,0.0755712,0.106817,0.106645,0.106359,0.10596,0.105446,0.10482,0.104082,0.103232,0.102272,0.101202,0.100024,0.0987386,0.997461,-0.983729,-0.992891,-0.919411,0.795717,-0.860444,0.4242890171400758
1786,0.77,0.22,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.545,0.16,0.015,0.0,0.0,0.0,0.0,0.0,0.0,-0.33624637932315005,-0.7194903034525217,-0.17294284146376684,0.2546446927374302,0.4002806176622274,0.28605317919075146,0.11118552360238976,0.18524857269480433,0.1704224962161763,0.15412,0.248417,0.177011,0.392581,0.498415,0.420727,0.388396,0.548981,0.548099,0.54663,0.544576,0.541938,0.538721,0.534926,0.530559,0.525623,0.520125,0.51407,0.507464,0.440023,0.621953,0.620954,0.61929,0.616963,0.613975,0.610329,0.60603,0.601082,0.595491,0.589262,0.582401,0.574918,0.390275,0.551637,0.55075,0.549274,0.54721,0.54456,0.541327,0.537514,0.533125,0.528166,0.522641,0.516556,0.509919,0.892434,0.42765,0.558283,0.417749,-0.225547,0.0540114,0.4510916802836978
1787,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48545044933528086,-0.1793035011259984,-0.7374202119978048,0.26930223463687153,0.24891949559607238,0.2669971098265896,0.0014244252740184737,0.0013767368805234755,0.002134288825722618,0.00220736,0.00191764,0.00198035,0.0469826,0.0437909,0.0445011,0.269222,0.380534,0.379922,0.378904,0.37748,0.375652,0.373422,0.370792,0.367764,0.364343,0.360532,0.356335,0.351756,0.127189,0.179776,0.179487,0.179006,0.178333,0.177469,0.176416,0.175173,0.173743,0.172127,0.170326,0.168343,0.16618,0.307189,0.434199,0.433501,0.432339,0.430715,0.428629,0.426084,0.423083,0.419628,0.415725,0.411376,0.406587,0.401362,-0.999936,-0.999978,0.999916,-0.392305,0.0887673,-0.0613469,0.43060094565935403
1788,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030869870192029972,-0.7383293099816924,-0.13840992018792903,0.6052122905027932,0.32952300053595446,0.4025601156069364,0.028463971460967703,0.009165319742433327,0.01601461847982576,0.0371117,0.0130186,0.0154583,0.192644,0.114099,0.124331,0.111244,0.157238,0.156985,0.156565,0.155976,0.155221,0.154299,0.153212,0.151962,0.150548,0.148973,0.147239,0.145347,0.334846,0.473291,0.47253,0.471264,0.469493,0.467219,0.464445,0.461174,0.457409,0.453154,0.448413,0.443193,0.437498,0.101473,0.143428,0.143197,0.142814,0.142277,0.141588,0.140747,0.139756,0.138615,0.137325,0.135889,0.134307,0.132581,0.583232,0.542914,0.988785,0.17885,-0.252397,0.115772,0.4020751486284463
